"PCC","UNU_Key","Year"
"32201400","0403","2015"
"32404250","0701","2015"
"32501130","0802","2015"
"26112240","0002","2015"
"28241185","0601","2015"
"27403200","0506","2015"
"27401550","0504","2015"
"27401570","0503","2015"
"27401510","0503","2015"
"27401530","0502","2015"
"29312310","0501","2015"
"27402100","0501","2015"
"32403920","0701","2015"
"36503349","0701","2015"
"26112220","0505","2015"
"28991490","0304","2015"
"30911300","0703","2015"
"33501413","0201","1997"
"33501433","0201","1997"
"33501443","0201","1995"
"33501443","0201","1997"
"33101653","0205","1995"
"33101653","0205","1996"
"33101653","0205","1997"
"33101653","0205","1998"
"33101653","0205","1999"
"33101653","0205","2000"
"33101653","0205","2001"
"33101653","0205","2002"
"33101653","0205","2003"
"33101653","0205","2004"
"33101653","0205","2005"
"33101653","0205","2006"
"33101653","0205","2007"
"32502130","0205","2008"
"32502130","0205","2009"
"32502130","0205","2010"
"32502130","0205","2011"
"32502130","0205","2012"
"32502130","0205","2013"
"32502130","0205","2014"
"32502130","0205","2015"
"84433990","0304","2007"
"28991490","0304","2011"
"28991490","0304","2010"
"28991490","0304","2009"
"28991490","0304","2008"
"33206370","0902","1995"
"33206370","0902","1996"
"33206370","0902","1997"
"33206370","0902","1998"
"33206370","0902","1999"
"33206370","0902","2000"
"33206370","0902","2001"
"33206370","0902","2002"
"33206370","0902","2003"
"33206370","0902","2004"
"33206370","0902","2005"
"33206370","0902","2006"
"33206370","0902","2007"
